TRIAL_DATE,PURCHASED_PLAN,PURCHASE_DATE,UPGRADE_PRODUCT_x,MARKETING_PROD_LVL,SALES_PROD_LVL,SERVICE_PROD_LVL,PAID_HUB,COUNTRY,LANGUAGE,SOURCE,TRIAL_HUB,ALL_ITEMS,PURCHASE_HUB,TG_PAGEVIEW,TG_INTERACTION,UPGRADE_PRODUCT_y,SEO_PAGEVIEW,SOCIAL_PAGEVIEW,LANDING_PAGEVIEW,BLOG_PAGEVIEW,WEBSITE_PAGEVIEW,CTA_PAGEVIEW,ADS_PAGEVIEW,ABTEST_PAGEVIEW,WORKFLOWS_PAGEVIEW,ANALYTICS_TOOLS_PAGEVIEW,CAMPAIGNS_PAGEVIEW,REPORT_BUILDER_PAGEVIEW,DASHBORD_PAGEVIEW,DMT_PAGEVIEW,LEARN_PAGEVIEW,DISCOVERY_COUNT,SEGMENT
2019-08-06,,,marketing-pro,starter,starter,free,TRUE,Portugal,Portuguese,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,Other
2019-08-21,,,marketing-pro,starter,ent,free,TRUE,Thailand,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,Armenia,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,4,Other
2019-07-31,,,marketing-pro,starter,pro,none,TRUE,Ecuador,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,5,Other
2019-07-31,1,2019-08-21 16:49:45,marketing-pro,free,none,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Marketing Hub Professional"",
  ""Additional Contacts"",
  ""Sales Hub Starter"",
  ""Tech Service: First-Time Template Setup"",
  ""Marketing Hub Professional Onboarding""
 ]",Marketing,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-08,,,marketing-pro,free,free,free,FALSE,Indonesia,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-16,,,marketing-pro,starter,free,free,TRUE,Chile,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,5,Other
2019-08-05,,,marketing-pro,starter,starter,free,TRUE,Mexico,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,8,Other
2019-08-16,,,marketing-pro,free,none,none,FALSE,Algeria,French,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,Other
2019-08-21,,,marketing-pro,free,free,free,FALSE,United States,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Other
2019-08-04,,,marketing-pro,free,free,free,FALSE,Brazil,Portuguese,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,4,Other
2019-08-17,,,marketing-pro,free,free,free,FALSE,United Kingdom,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,1,1,marketing-pro,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,Other
2019-07-31,,,marketing-pro,free,none,none,FALSE,Bangladesh,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,Other
2019-08-15,,,marketing-pro,free,none,none,FALSE,Brazil,Portuguese,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,Other
2019-08-01,,,marketing-pro,free,free,free,FALSE,Mexico,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,7,Other
2019-08-02,,,marketing-pro,free,none,none,FALSE,Nigeria,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Other
2019-08-14,,,marketing-pro,free,none,none,FALSE,Vietnam,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,12,Other
2019-08-23,,,marketing-pro,free,none,none,FALSE,Canada,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,5,Other
2019-08-20,,,marketing-pro,free,free,free,FALSE,Italy,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-07,1,2019-08-09 18:26:22,marketing-pro,free,free,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Marketing Hub Professional"",
  ""Sales Hub Professional""
 ]",Marketing,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-19,,,marketing-pro,free,free,free,FALSE,India,English,learning-center-content-trial-button-content,Marketing,,,1,1,marketing-pro,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Other
2019-08-20,,,marketing-pro,free,none,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Other
2019-08-12,,,marketing-pro,starter,starter,none,TRUE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,6,Other
2019-08-06,,,marketing-pro,free,free,none,FALSE,Colombia,Spanish,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,1,0,marketing-pro,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,6,Other
2019-08-06,1,2019-08-22 12:54:25,marketing-pro,starter,free,free,TRUE,Israel,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Marketing Hub Professional"",
  ""Tech Service: First-Time Template Setup"",
  ""HubSpot for Startups Setup""
 ]",Marketing,1,0,marketing-pro,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,4,Other
2019-08-09,,,marketing-pro,free,free,none,FALSE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,10,Other
2019-08-02,,,marketing-pro,free,free,free,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4,Other
2019-08-23,,,marketing-pro,free,free,free,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,5,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,Bangladesh,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Other
2019-08-06,,,marketing-pro,free,free,free,FALSE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,Other
2019-08-11,,,marketing-pro,free,none,none,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-23,,,marketing-pro,free,none,none,FALSE,Finland,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,8,Other
2019-08-19,,,marketing-pro,free,none,none,FALSE,Nigeria,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-15,,,marketing-pro,free,free,none,FALSE,United States,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Other
2019-08-13,1,2019-08-14 20:17:34,marketing-pro,free,free,free,FALSE,Netherlands,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,"[
  ""Marketing Hub Starter""
 ]",Marketing,0,0,marketing-pro,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,7,Other
2019-08-15,,,marketing-pro,free,none,none,FALSE,Australia,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-16,,,marketing-pro,free,none,none,FALSE,Italy,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-19,,,marketing-pro,free,pro,none,TRUE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,6,Other
2019-08-13,,,marketing-pro,free,none,none,FALSE,China,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Other
2019-08-22,,,marketing-pro,free,free,free,FALSE,United States,English,learning-center-content-trial-button-social,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Other
2019-08-13,,,marketing-pro,free,free,none,FALSE,Mexico,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,8,Other
2019-08-14,,,marketing-pro,free,none,none,FALSE,Nigeria,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4,Other
2019-08-15,,,marketing-pro,free,none,none,FALSE,Yemen,English,learning-center-content-trial-button-seo,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Other
2019-08-17,,,marketing-pro,free,none,none,FALSE,India,English,learning-center-content-trial-button-social,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-06,,,marketing-pro,free,free,free,FALSE,Ukraine,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,5,Other
2019-08-20,,,marketing-pro,free,none,none,FALSE,Ecuador,Spanish,forms-zero-state-trial-button-secondary-cta,Marketing,,,1,0,marketing-pro,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,Other
2019-08-21,,,marketing-pro,free,free,free,FALSE,Canada,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,4,Other
2019-08-12,,,marketing-pro,free,free,free,FALSE,Colombia,Spanish,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,Other
2019-08-22,,,marketing-pro,free,none,none,FALSE,United States,English,learning-center-content-trial-button-social,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-15,,,marketing-pro,free,none,none,FALSE,United States,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,Other
2019-08-14,,,marketing-pro,free,none,none,FALSE,Israel,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,1,0,marketing-pro,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,6,Other
2019-08-18,,,marketing-pro,free,none,none,FALSE,Egypt,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-21,,,marketing-pro,free,starter,none,TRUE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Other
2019-08-06,,,marketing-pro,free,free,free,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,Other
2019-08-11,,,marketing-pro,free,starter,none,TRUE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Other
2019-08-05,,,marketing-pro,free,none,none,FALSE,France,French,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,Other
2019-08-16,,,marketing-pro,free,none,none,FALSE,United States,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,Other
2019-08-11,,,marketing-pro,free,starter,free,TRUE,Australia,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,United Kingdom,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Other
2019-08-13,,,marketing-pro,free,none,none,FALSE,Netherlands,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-12,,,marketing-pro,free,free,free,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,Other
2019-08-18,,,marketing-pro,free,none,none,FALSE,Nigeria,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,Other
2019-08-17,,,marketing-pro,free,none,none,FALSE,India,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-14,,,marketing-pro,starter,free,free,TRUE,United Kingdom,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,8,Other
2019-08-08,,,marketing-pro,starter,free,free,TRUE,Sweden,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,9,Other
2019-08-17,,,marketing-pro,free,none,none,FALSE,India,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-15,,,marketing-pro,free,starter,none,TRUE,Ukraine,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,Other
2019-08-16,,,marketing-pro,free,none,none,FALSE,Russia,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-07,,,marketing-pro,free,free,free,FALSE,Mexico,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,Other
2019-08-06,1,2019-08-21 9:50:30,marketing-pro,starter,free,free,TRUE,United Kingdom,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Marketing Hub Professional"",
  ""Sales Hub Professional"",
  ""HubSpot CMS"",
  ""Tech Service: First-Time Template Setup"",
  ""HubSpot for Startups Setup""
 ]",Marketing,0,0,marketing-pro,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,Other
2019-08-20,,,marketing-pro,free,none,none,FALSE,India,English,learning-center-content-trial-button-social,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Other
2019-07-31,,,marketing-pro,free,none,none,FALSE,Saudi Arabia,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,Other
2019-08-19,,,marketing-pro,free,free,free,FALSE,United States,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,6,Other
2019-08-13,,,marketing-pro,free,none,none,FALSE,Nigeria,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,United States,English,learning-center-content-trial-button-seo,Marketing,,,0,0,marketing-pro,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,4,Other
2019-08-23,,,marketing-pro,free,none,none,FALSE,Australia,English,pricing-pages-products-plans-trial-button-calculator-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-04,,,marketing-pro,free,none,none,FALSE,Colombia,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Other
2019-08-18,,,marketing-pro,free,free,free,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-17,,,marketing-pro,free,free,free,FALSE,India,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,Other
2019-08-02,,,marketing-pro,free,free,free,FALSE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,Other
2019-08-05,,,marketing-pro,free,free,free,FALSE,Brazil,Portuguese,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Other
2019-08-23,,,marketing-pro,free,none,none,FALSE,Vietnam,French,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-02,1,2019-08-08 21:13:37,marketing-pro,free,free,free,FALSE,Isle of Man,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Marketing Hub Professional"",
  ""Sales Hub Professional"",
  ""Agency Onboarding"",
  ""Tech Service: First-Time Template Setup""
 ]",Marketing,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,Other
2019-07-31,,,marketing-pro,free,free,free,FALSE,Netherlands,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,Other
2019-08-20,,,marketing-pro,free,free,free,FALSE,United States,English,learning-center-content-trial-button-seo,Marketing,,,1,1,marketing-pro,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,4,Other
2019-08-22,,,marketing-pro,free,none,none,FALSE,United States,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-20,,,marketing-pro,free,none,none,FALSE,Mexico,Spanish,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,Other
2019-08-11,,,marketing-pro,free,none,none,FALSE,Hungary,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,Other
2019-08-21,,,marketing-pro,free,free,free,FALSE,Canada,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,6,Other
2019-08-12,,,marketing-pro,free,none,none,FALSE,Ukraine,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,Other
2019-08-04,1,2019-08-09 0:44:55,marketing-pro,free,pro,none,TRUE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Marketing Hub Professional"",
  ""Service Hub Professional"",
  ""HubSpot CMS"",
  ""Additional Contacts"",
  ""Tech Service: First-Time Template Setup"",
  ""HubSpot for Startups Setup""
 ]",Marketing,0,0,marketing-pro,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,9,Other
2019-08-22,1,2019-08-22 2:12:55,marketing-pro,free,none,none,FALSE,Australia,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,"[
  ""Marketing Hub Starter"",
  ""Sales Hub Starter"",
  ""Service Hub Starter""
 ]",Marketing,1,1,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Other
2019-08-23,,,marketing-pro,free,none,none,FALSE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,1,1,marketing-pro,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,7,Other
2019-08-12,,,marketing-pro,free,none,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,Other
2019-08-15,,,marketing-pro,,,,,Vietnam,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-23,,,marketing-pro,free,none,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-23,,,marketing-pro,free,none,none,FALSE,Egypt,English,learning-center-content-trial-button-content,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other
2019-08-21,,,marketing-pro,free,free,free,FALSE,Canada,English,learning-center-content-trial-button-content,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Other
2019-08-14,,,marketing-pro,free,free,none,FALSE,Mexico,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,9,Other
2019-08-04,,,marketing-pro,free,none,none,FALSE,Mexico,Spanish,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,9,Other
2019-08-09,,,marketing-pro,free,free,free,FALSE,Brazil,Portuguese,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Other
2019-08-09,,,marketing-pro,free,starter,none,TRUE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,4,Other
2019-08-21,,,marketing-pro,free,none,none,FALSE,Nigeria,English,forms-zero-state-trial-button-secondary-cta,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
2019-08-12,,,marketing-pro,starter,none,none,TRUE,Mexico,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Other
2019-08-08,,,marketing-pro,free,none,none,FALSE,Russia,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,Other
2019-08-04,,,marketing-pro,starter,starter,free,TRUE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,11,Other
2019-08-02,,,marketing-pro,free,pro,none,TRUE,United States,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,0,marketing-pro,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,6,Other
2019-08-03,,,marketing-pro,free,none,none,FALSE,India,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,0,0,marketing-pro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
2019-08-16,,,marketing-pro,free,none,none,FALSE,Canada,English,pricing-pages-products-plans-trial-button-merch-card-marketing-pro,Marketing,,,1,1,marketing-pro,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,Other
2019-08-22,,,marketing-pro,free,none,none,FALSE,India,English,learning-center-content-trial-button-social,Marketing,,,0,0,marketing-pro,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Other
2019-08-19,,,marketing-pro,free,free,free,FALSE,United States,English,learning-center-content-trial-button-social,Marketing,,,0,0,marketing-pro,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Other
2019-07-31,,,marketing-pro,starter,starter,free,TRUE,United States,English,paywall-ui-workflows-paywall-trial-button-marketing-workflows-paywall,Marketing,,,0,0,marketing-pro,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,10,Other
